Year,Temperature_Anomaly,Average_CO2,CO2_BAU,CO2_Mitigation,CO2_Upper,CO2_Lower,Month,Country,Crop_Yield,Soil_Quality,Water_Stress
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,8,Spain,4.613910810800499,0.4663578770215302,0.2252148051028432
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,9,New Zealand,3.3862362071624217,0.6837704241307792,0.6439424724601583
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,10,Chile,7.7255287402311295,0.744732484568633,0.7508459313194904
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,11,USA,7.21707135084913,0.8002933495545415,0.36802239773029366
2056,0.9764051,1.6588027,1.6919787540000002,1.625626646,1.7417428350000002,1.575862565,12,Canada,9.081040101452897,0.5000751221224051,0.7150050060794726
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,1,Argentina,8.013032828529143,0.4837412911295349,0.3753309382771387
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,2,Australia,8.526106977886364,0.45228392016720015,0.7464620969863491
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,3,Japan,4.615259294284799,0.7182151247718184,0.6523771421580704
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,4,Mexico,3.830796578347921,0.7532378632434507,0.6829440661048632
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,5,Mexico,8.129610637306438,0.41579307241282104,0.2108039333602727
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,6,Australia,8.55126054450448,0.868106123121845,0.7776862142444156
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,7,Canada,9.92878856500505,0.4259856418257362,0.636002595242194
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,8,Kenya,5.594632576835698,0.6706481676505353,0.38285065723168
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,9,South Africa,5.290135643445874,0.7545302597254582,0.6976367989153083
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,10,Brazil,8.323097205564977,0.8354845618730429,0.368912719048958
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,11,India,5.056026551897634,0.757043466066214,0.7236523037396769
2057,0.9585035,1.7105973,1.7448092460000002,1.676385354,1.796127165,1.625067435,12,Chile,9.480679942026736,0.800864041534896,0.26754823424716223
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,1,China,8.938095638822588,0.5697250962714031,0.6222115864764775
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,2,Spain,5.717455205312637,0.8074125568732562,0.5244190859869462
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,3,Brazil,8.13153300843623,0.4400574231923376,0.2579206821172645
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,4,Kenya,8.159071555635117,0.8474083280302638,0.34513629695530346
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,5,Mexico,3.2734290162694943,0.6737961880768681,0.20744242176638888
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,6,Spain,9.269146800096749,0.8086488849812469,0.48126077927870353
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,7,Chile,6.289392793358928,0.6261591422591501,0.3807591564560002
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,8,Argentina,8.698430995808062,0.7217888475982626,0.5590144905786554
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,9,New Zealand,4.9003720077295885,0.6632013304680566,0.37834268462517034
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,10,India,9.216424213721503,0.765794760877666,0.37995146690419085
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,11,Kenya,5.419012590506224,0.4408149910152948,0.6459159192389621
2058,0.94032294,1.766568,1.80189936,1.73123664,1.8548964,1.6782396,12,India,2.5812823861022376,0.4301760419952819,0.22888570158701207
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,1,UK,9.290364823144477,0.5235516170050732,0.7417369971151924
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,2,UK,3.184650075896002,0.4797723400565942,0.711358324634709
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,3,China,4.894852281928111,0.8358917832961008,0.600682809935844
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,4,Japan,9.625464752881037,0.5096069936790222,0.5559329420644307
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,5,South Africa,9.62955360203167,0.8879326279095656,0.7353814988837915
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,6,India,6.800784160924646,0.5684478958855534,0.31119810771722867
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,7,Australia,7.238779091273495,0.49105895784434966,0.24738149731449718
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,8,Australia,5.863341414837398,0.7948492535712396,0.34370610194572293
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,9,India,4.699080787735484,0.7293538877504381,0.6767469672201143
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,10,Nigeria,4.96498409027437,0.6490978582265695,0.22080216003589
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,11,Kenya,7.5438884205777885,0.6776817754688156,0.5496841010500939
2059,0.92565584,1.8273858,1.863933516,1.790838084,1.91875509,1.73601651,12,India,8.1428089707826,0.7596008891361319,0.7972625097147861
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,1,New Zealand,8.436842827943863,0.5142273706656494,0.7134176563025236
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,2,India,8.422136070959155,0.898166958028371,0.5128674134261537
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,3,India,3.184045772865178,0.8873965810733916,0.23818454557198543
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,4,Japan,6.208152285269361,0.7251628431734685,0.698824108631426
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,5,Japan,2.931690700124832,0.4997712254645726,0.5593871049063264
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,6,China,6.621466617428016,0.7401141212156457,0.2689597982357401
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,7,Chile,5.811478760300328,0.43609920448958794,0.25631437089401377
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,8,Italy,9.157781370687248,0.41532625110290305,0.7457760916619556
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,9,New Zealand,5.13186259414059,0.5288414442556069,0.6015201577628471
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,10,Australia,3.3780026232070437,0.6313114783696582,0.6975720795900534
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,11,South Korea,3.572437615396269,0.8341362527041902,0.7273873401693605
2060,0.9170661,1.8933274,1.931193948,1.855460852,1.98799377,1.79866103,12,New Zealand,8.21132973788104,0.763584534883154,0.5430634112289934
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,1,USA,7.136635474871958,0.7713532605999905,0.5104678110530247
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,2,Chile,3.258420070920927,0.6127466672240377,0.45825644619259415
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,3,UK,3.130801045862481,0.5729674962734814,0.39016795267467164
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,4,Nigeria,7.7572684859434,0.5855193814923014,0.4607575765152271
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,5,India,3.0457225477314513,0.8938247818680289,0.6643277934380939
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,6,South Korea,8.66395044467767,0.42005459570624126,0.5611540586090791
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,7,South Korea,7.796816703673722,0.8335157480612243,0.7355139739729077
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,8,Argentina,3.1101158548142482,0.6893377042861968,0.4660280086275127
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,9,UK,3.1362828556389393,0.6193077095947952,0.5642537472312525
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,10,Kenya,9.899796838758816,0.7626288302075683,0.5787845318551933
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,11,Spain,5.307030968170903,0.6433344707123514,0.5550182973837954
2061,0.9159613,1.9656901,2.005003902,1.926376298,2.0639746050000003,1.867405595,12,India,5.279816103001682,0.8367116190408304,0.6215802638513099
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,1,Mexico,8.595996754431269,0.8503509320056293,0.3424600810248838
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,2,China,9.60436433037894,0.6108604634367277,0.5074182665274745
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,3,Australia,9.895007978671533,0.5384138986175258,0.2625348816850086
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,4,Kenya,8.150336389442062,0.6961751642966811,0.4307067965868876
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,5,China,5.321946891481868,0.8561816728083456,0.4926002411727587
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,6,Italy,3.1262553752400155,0.5053310945028333,0.5913345557272836
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,7,Brazil,8.328601869455776,0.7114832917817414,0.7703186315517223
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,8,Brazil,6.688031873018538,0.7157801100462603,0.5603906399290136
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,9,Mexico,5.681665069352322,0.7665565112076405,0.6461563497059359
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,10,Australia,9.29765788821052,0.4657838425636299,0.5037596356971217
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,11,New Zealand,3.333981117296135,0.7579124823410444,0.5804624188257989
2062,0.9240553,2.0458627,2.086779954,2.004945446,2.148155835,1.943569565,12,Mexico,6.194688282181444,0.8545162603328205,0.24255932968026409
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,1,Nigeria,2.585152335755643,0.489841554435121,0.35263494850510824
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,2,New Zealand,6.0149548149559475,0.5187716624619388,0.41711185592308325
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,3,Australia,2.9222745676137802,0.8856975470208198,0.4834960130039082
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,4,Mexico,3.3911343720105394,0.4904884763547449,0.22738924730143026
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,5,India,3.3814468508282864,0.8271925466847896,0.28401445853199064
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,6,Mexico,7.369077265870477,0.6461389282240174,0.3660885846747835
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,7,Canada,8.095336594490675,0.5236155372015885,0.7829196145406305
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,8,Kenya,6.8752657382286975,0.8353749506362558,0.3988082042618305
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,9,Australia,9.716294113559066,0.6226526275013328,0.4892246348672496
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,10,Canada,5.311529346427781,0.6574086769648451,0.31765862764303576
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,11,Argentina,4.642840647113955,0.5796166846998829,0.566468042645461
2063,0.94763064,2.1340256,2.176706112,2.091345088,2.2407268800000004,2.02732432,12,USA,9.014493461420951,0.6964754257174637,0.3684099293095846
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,1,India,4.176968788895895,0.4817619362925114,0.3241955470630561
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,2,China,9.724169045804585,0.5955407683258804,0.5099435770675875
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,3,Argentina,2.5911585601736227,0.8847061611676438,0.2033034794962525
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,4,Spain,9.774091200307293,0.5290667163505638,0.2045984195895352
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,5,Canada,2.8236993396293206,0.7283683322706461,0.33144128546111473
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,6,Brazil,9.183573352735532,0.5625950321123474,0.2220328175004927
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,7,Australia,6.457758318147249,0.7867365628433003,0.26481545247841487
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,8,France,9.947235970894752,0.46543683035917494,0.403316389603251
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,9,Canada,3.0534742355154916,0.8849105225392724,0.6815514077478878
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,10,Kenya,6.6539071330099056,0.6268947706918196,0.5432291860215805
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,11,South Africa,9.769769017143243,0.518025231673232,0.5076006355738498
2064,0.9825877,2.2330558,2.277716916,2.188394684,2.34470859,2.12140301,12,Chile,6.423233831276116,0.43674837366500635,0.376093293924873
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,1,Brazil,7.220489786014469,0.4848789525437704,0.7590522316596899
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,2,South Africa,7.718115167384629,0.6598869742780089,0.43820902474231505
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,3,Canada,5.909057985758299,0.5685015882156432,0.2522556600774629
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,4,Nigeria,7.206685600630475,0.8144416829413048,0.5702399096706808
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,5,Japan,6.882357339423252,0.615443761830903,0.26830303608596084
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,6,Brazil,9.258685078682419,0.524357136293815,0.4071338856810153
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,7,Chile,2.840847852560934,0.708572493302015,0.5044471632306854
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,8,Spain,4.607223921941728,0.7533886084427229,0.7245335148111056
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,9,Mexico,9.62808613057419,0.48352095395047495,0.49612794820407125
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,10,Australia,9.176978379181872,0.48380960814415885,0.6213552596189986
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,11,New Zealand,5.9174256458928465,0.4183357134667715,0.7956901033994423
2065,1.0286787,2.3454323,2.392340946,2.298523654,2.462703915,2.228160685,12,Brazil,7.150994483511526,0.7682010075328203,0.278893471938789
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,1,Argentina,4.580358872358495,0.7319022638109025,0.36483891531171175
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,2,Australia,3.91090869792821,0.637315437874907,0.4367456453585879
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,3,USA,5.977738037049866,0.8220852244845986,0.45309690712329886
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,4,Canada,5.150141710195396,0.8028350764750266,0.4466126451593275
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,5,India,6.877420838881541,0.6926771821983762,0.744566601533933
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,6,South Africa,3.083009777237386,0.8341356402566293,0.6284195866801139
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,7,Canada,9.807961057496248,0.5029206050183841,0.5647431284544223
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,8,New Zealand,9.896580583597022,0.45595980969886396,0.38562363071766925
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,9,Mexico,7.736212855148088,0.5348748057584949,0.6942742305327769
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,10,Mexico,6.520722747580903,0.42854342804465745,0.7730363068909936
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,11,South Korea,4.821457122147458,0.665584764000516,0.692718969530136
2066,1.086386,2.4740083,2.523488466,2.424528134,2.597708715,2.350307885,12,Canada,8.603462647802115,0.8683028461474808,0.20093906311488374
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,1,New Zealand,7.635483794154094,0.41967177033425485,0.5818408221100443
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,2,Germany,3.7196270450866846,0.4610549570050134,0.23068122886526046
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,3,Chile,9.331953883703818,0.6260995141417176,0.35456433220023315
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,4,South Africa,8.669029321923768,0.8669375087639525,0.23571482020866302
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,5,Mexico,9.62349934968943,0.5580780524883753,0.5622772717696327
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,6,Brazil,7.9428963129126995,0.6536174043441962,0.6119539480955641
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,7,France,7.100613969518424,0.42078642952519607,0.2686925828395431
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,8,France,5.636822772179642,0.47417160048104445,0.4303033298269877
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,9,Canada,9.4954636251551,0.8933150614794234,0.4737419053733253
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,10,Spain,8.995479171253063,0.8825593482180227,0.42143181305655
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,11,Canada,2.8391400257964206,0.40246999046720483,0.27261500029111585
2067,1.1552362,2.62232,2.6747664,2.5698736,2.753436,2.491204,12,Nigeria,2.69775230872939,0.8759058927116194,0.45136867411248527
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,1,Germany,5.323475251585371,0.7195599689077502,0.650706828685051
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,2,Chile,8.579149980863747,0.8339591472600111,0.2426045987199533
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,3,Japan,9.904570969862084,0.6273699278169296,0.2481080084491421
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,4,Australia,3.628126683276461,0.6577980142896251,0.4128627751015906
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,5,New Zealand,6.955980365141014,0.6444232901284601,0.7650354269713551
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,6,New Zealand,5.3566814247326615,0.7334321287730522,0.6011435880337486
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,7,China,9.774357983609523,0.4698256273781565,0.6072019740035389
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,8,Italy,8.815891923517814,0.414986794936339,0.417151994502719
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,9,France,8.787465285333534,0.5539649707955955,0.5561964747251231
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,10,Nigeria,6.015198698462277,0.7523403813683234,0.20607871041664605
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,11,China,5.611146267532488,0.5009267260614743,0.5816576278457254
2068,1.2348961,2.7948618,2.850759036,2.738964564,2.93460489,2.65511871,12,Australia,4.550553039480297,0.7367162166624587,0.7479721685457421
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,1,Argentina,2.922816224881953,0.8849560230536353,0.5675440810068916
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,2,Germany,8.9854178219129,0.4469503578947092,0.724219156079807
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,3,New Zealand,8.596757568475581,0.7363010591125632,0.6343838332796563
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,4,Nigeria,9.997882549645979,0.6218751096522857,0.2723350498422142
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,5,Germany,9.97477627805429,0.8340711271887526,0.7414719843715052
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,6,Brazil,6.665737792019706,0.488574894723693,0.23986630661346495
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,7,South Africa,8.267405613853828,0.7463129761130822,0.5203804835286583
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,8,South Africa,9.58574297411821,0.8190576448240552,0.2852822742760746
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,9,Argentina,8.872355430080585,0.8723071097370116,0.20702396643854246
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,10,Brazil,4.3551107630739825,0.7416240141448229,0.45322055607658346
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,11,Nigeria,5.879081014825701,0.6485873820042136,0.37702442459249375
2069,1.3239429,2.9949098,3.054807996,2.935011604,3.14465529,2.84516431,12,Mexico,3.4686956136362124,0.7089236201006069,0.4916002962785619
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,1,Mexico,9.655382704440417,0.8344524922393591,0.5463199320407306
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,2,Brazil,7.0463097583816,0.6853048733194149,0.22624344338536842
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,3,Chile,4.21482104127597,0.41519352984841845,0.2738019770742474
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,4,Argentina,7.537755133043926,0.865474347753489,0.5351854378702552
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,5,India,7.135961803434219,0.7447633755157805,0.40590041190359494
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,6,Nigeria,5.186220385246304,0.7382566928886233,0.6375040925296689
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,7,Argentina,3.3516819414972177,0.5078375761988586,0.5913749891551638
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,8,Nigeria,7.536798966945997,0.7294427351163286,0.7073626177939443
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,9,Canada,6.40230775677845,0.5969322028270793,0.6154956960015352
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,10,Australia,8.292387938017296,0.7256164885207461,0.4579586464340889
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,11,Japan,6.401226258339951,0.4532965151539954,0.6037799734366596
2070,1.4229121,3.2305043,3.2951143860000003,3.165894214,3.3920295150000004,3.068979085,12,Australia,8.89136125238905,0.728922652301518,0.3652287045532512
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,1,Canada,6.639301290808642,0.8997068628853333,0.38378809926692764
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,2,UK,6.707034786515397,0.42410601943027804,0.673391095952476
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,3,Australia,9.074902019937587,0.8885870921106587,0.46785170984094937
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,4,South Korea,5.526121496592978,0.6034539803614354,0.6790282043110116
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,5,Kenya,3.505114213379805,0.8353767251686296,0.6934534242009671
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,6,Kenya,2.715870072350042,0.7911927420291367,0.7145374025967703
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,7,Chile,8.163529417552143,0.6835081304933339,0.7499811415047244
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,8,India,7.152321635150985,0.7692246046256632,0.45859113230797777
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,9,Spain,7.780598260744177,0.839257780650674,0.39132009099268333
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,10,Brazil,4.0972312113168305,0.6020701608255166,0.5493192479564684
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,11,Canada,3.5227860669007733,0.5635165807816194,0.4227034540625766
2071,1.5317627,3.5111492,3.581372184,3.4409262160000003,3.686706660000001,3.33559174,12,Kenya,2.6090849925091146,0.7337966927817924,0.5606445000801399
2072,1.6496855,3.8492785,3.92626407,3.77229293,4.041742425,3.656814575,1,France,5.1294066910494776,0.8039229709706293,0.6233515175862949
2072,1.6496855,3.8492785,3.92626407,3.77229293,4.041742425,3.656814575,2,Canada,6.924382651409748,0.7811425673883079,0.6130430110952823
2072,1.6496855,3.8492785,3.92626407,3.77229293,4.041742425,3.656814575,3,New Zealand,5.441830338247993,0.7989068244293173,0.42473173221207283
2072,1.6496855,3.8492785,3.92626407,3.77229293,4.041742425,3.656814575,4,Italy,5.781061915177968,0.6177916574064666,0.3001161210192517
2072,1.6496855,3.8492785,3.92626407,3.77229293,4.041742425,3.656814575,5,Argentina,9.281190208703112,0.8089171080875108,0.45831760307732455
2072,1.6496855,3.8492785,3.92626407,3.77229293,4.041742425,3.656814575,6,Germany,5.111916002674753,0.46010452768530424,0.2855564864491453
2072,1.6496855,3.8492785,3.92626407,3.77229293,4.041742425,3.656814575,7,Canada,6.354921168698581,0.6722445489804247,0.7340582211102851
